video_id,path,label,source,identity
FF_FaceSwap__670_661.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/FaceSwap/670_661.mp4,1,FF_FaceSwap,FF_person_670
FF_real__642.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/original/642.mp4,0,FF_real,FF_person_642
FF_NeuralTextures__951_947.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/NeuralTextures/951_947.mp4,1,FF_NeuralTextures,FF_person_951
FF_Face2Face__242_182.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/Face2Face/242_182.mp4,1,FF_Face2Face,FF_person_242
FF_real__405.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/original/405.mp4,0,FF_real,FF_person_405
DFDC__eqnoqyfquo.mp4,/kaggle/input/datasets/lalith023/dfdc-sample-videos/eqnoqyfquo.mp4,0,DFDC,DFDC_eqnoqyfquo
DFDC__dxuliowugt.mp4,/kaggle/input/datasets/lalith023/dfdc-sample-videos/dxuliowugt.mp4,1,DFDC,DFDC_dxuliowugt
Celeb_fake__id28_id27_0006.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-synthesis/id28_id27_0006.mp4,1,Celeb_fake,Celeb_person_id28
Custom_fake__853_863.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/deepfake_videos/853_863.mp4,1,Custom_fake,Custom_person_853
FF_NeuralTextures__589_565.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/NeuralTextures/589_565.mp4,1,FF_NeuralTextures,FF_person_589
Custom_real__303.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/real_videos/303.mp4,0,Custom_real,Custom_person_303
FF_Deepfakes__897_969.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/Deepfakes/897_969.mp4,1,FF_Deepfakes,FF_person_897
FF_NeuralTextures__724_725.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/NeuralTextures/724_725.mp4,1,FF_NeuralTextures,FF_person_724
Custom_real__883.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/real_videos/883.mp4,0,Custom_real,Custom_person_883
Custom_real__478.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/real_videos/478.mp4,0,Custom_real,Custom_person_478
FF_Face2Face__075_977.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/Face2Face/075_977.mp4,1,FF_Face2Face,FF_person_075
Custom_real__907.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/real_videos/907.mp4,0,Custom_real,Custom_person_907
FF_DeepFakeDetection__15_04__talking_against_wall__46TJ9IOJ.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/DeepFakeDetection/15_04__talking_against_wall__46TJ9IOJ.mp4,1,FF_DeepFakeDetection,FF_person_15
Custom_real__306.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/real_videos/306.mp4,0,Custom_real,Custom_person_306
Celeb_real__id29_0004.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id29_0004.mp4,0,Celeb_real,Celeb_person_id29
Celeb_fake__id41_id40_0007.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-synthesis/id41_id40_0007.mp4,1,Celeb_fake,Celeb_person_id41
Celeb_real__id41_0008.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id41_0008.mp4,0,Celeb_real,Celeb_person_id41
Celeb_real__id33_0001.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id33_0001.mp4,0,Celeb_real,Celeb_person_id33
FF_Deepfakes__254_261.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/Deepfakes/254_261.mp4,1,FF_Deepfakes,FF_person_254
FF_NeuralTextures__815_730.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/NeuralTextures/815_730.mp4,1,FF_NeuralTextures,FF_person_815
Custom_fake__580_524.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/deepfake_videos/580_524.mp4,1,Custom_fake,Custom_person_580
Celeb_real__id20_0004.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id20_0004.mp4,0,Celeb_real,Celeb_person_id20
Celeb_real__id54_0006.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id54_0006.mp4,0,Celeb_real,Celeb_person_id54
Celeb_real__id13_0006.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id13_0006.mp4,0,Celeb_real,Celeb_person_id13
FF_FaceShifter__076_079.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/FaceShifter/076_079.mp4,1,FF_FaceShifter,FF_person_076
Custom_real__100.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/real_videos/100.mp4,0,Custom_real,Custom_person_100
FF_Face2Face__102_114.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/Face2Face/102_114.mp4,1,FF_Face2Face,FF_person_102
DFDC__bhpwpydzpo.mp4,/kaggle/input/datasets/lalith023/dfdc-sample-videos/bhpwpydzpo.mp4,1,DFDC,DFDC_bhpwpydzpo
FF_NeuralTextures__663_231.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/NeuralTextures/663_231.mp4,1,FF_NeuralTextures,FF_person_663
FF_Face2Face__500_592.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/Face2Face/500_592.mp4,1,FF_Face2Face,FF_person_500
Celeb_real__id58_0004.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id58_0004.mp4,0,Celeb_real,Celeb_person_id58
Celeb_real__id25_0010.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id25_0010.mp4,0,Celeb_real,Celeb_person_id25
Custom_fake__656_666.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/deepfake_videos/656_666.mp4,1,Custom_fake,Custom_person_656
DFDC__bdxuhamuqx.mp4,/kaggle/input/datasets/lalith023/dfdc-sample-videos/bdxuhamuqx.mp4,1,DFDC,DFDC_bdxuhamuqx
FF_NeuralTextures__545_553.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/NeuralTextures/545_553.mp4,1,FF_NeuralTextures,FF_person_545
FF_DeepFakeDetection__22_24__walking_and_outside_surprised__XL557XC6.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/DeepFakeDetection/22_24__walking_and_outside_surprised__XL557XC6.mp4,1,FF_DeepFakeDetection,FF_person_22
Custom_real__272.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/real_videos/272.mp4,0,Custom_real,Custom_person_272
Custom_real__775.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/real_videos/775.mp4,0,Custom_real,Custom_person_775
Celeb_real__id61_0007.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id61_0007.mp4,0,Celeb_real,Celeb_person_id61
FF_real__854.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/original/854.mp4,0,FF_real,FF_person_854
FF_real__565.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/original/565.mp4,0,FF_real,FF_person_565
FF_NeuralTextures__488_399.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/NeuralTextures/488_399.mp4,1,FF_NeuralTextures,FF_person_488
Celeb_real__id28_0005.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id28_0005.mp4,0,Celeb_real,Celeb_person_id28
Celeb_real__id10_0001.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id10_0001.mp4,0,Celeb_real,Celeb_person_id10
Custom_real__144.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/real_videos/144.mp4,0,Custom_real,Custom_person_144
FF_NeuralTextures__799_809.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/NeuralTextures/799_809.mp4,1,FF_NeuralTextures,FF_person_799
FF_FaceShifter__369_316.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/FaceShifter/369_316.mp4,1,FF_FaceShifter,FF_person_369
Custom_real__459.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/real_videos/459.mp4,0,Custom_real,Custom_person_459
FF_FaceShifter__782_787.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/FaceShifter/782_787.mp4,1,FF_FaceShifter,FF_person_782
Custom_real__455.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/real_videos/455.mp4,0,Custom_real,Custom_person_455
FF_NeuralTextures__425_485.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/NeuralTextures/425_485.mp4,1,FF_NeuralTextures,FF_person_425
Custom_fake__524_580.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/deepfake_videos/524_580.mp4,1,Custom_fake,Custom_person_524
FF_NeuralTextures__477_487.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/NeuralTextures/477_487.mp4,1,FF_NeuralTextures,FF_person_477
FF_NeuralTextures__751_752.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/NeuralTextures/751_752.mp4,1,FF_NeuralTextures,FF_person_751
Celeb_real__id50_0000.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id50_0000.mp4,0,Celeb_real,Celeb_person_id50
FF_FaceSwap__415_484.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/FaceSwap/415_484.mp4,1,FF_FaceSwap,FF_person_415
FF_Face2Face__556_588.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/Face2Face/556_588.mp4,1,FF_Face2Face,FF_person_556
FF_Face2Face__413_372.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/Face2Face/413_372.mp4,1,FF_Face2Face,FF_person_413
FF_NeuralTextures__534_490.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/NeuralTextures/534_490.mp4,1,FF_NeuralTextures,FF_person_534
FF_real__363.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/original/363.mp4,0,FF_real,FF_person_363
Custom_real__897.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/real_videos/897.mp4,0,Custom_real,Custom_person_897
FF_Face2Face__722_458.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/Face2Face/722_458.mp4,1,FF_Face2Face,FF_person_722
Custom_fake__189_200.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/deepfake_videos/189_200.mp4,1,Custom_fake,Custom_person_189
Celeb_real__id48_0001.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id48_0001.mp4,0,Celeb_real,Celeb_person_id48
FF_FaceSwap__679_665.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/FaceSwap/679_665.mp4,1,FF_FaceSwap,FF_person_679
Custom_real__337.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/real_videos/337.mp4,0,Custom_real,Custom_person_337
YT_real__00007.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/YouTube-real/00007.mp4,0,YT_real,Celeb_00007
Custom_real__200.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/real_videos/200.mp4,0,Custom_real,Custom_person_200
Custom_real__420.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/real_videos/420.mp4,0,Custom_real,Custom_person_420
FF_DeepFakeDetection__07_02__kitchen_pan__O4SXNLRL.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/DeepFakeDetection/07_02__kitchen_pan__O4SXNLRL.mp4,1,FF_DeepFakeDetection,FF_person_07
FF_DeepFakeDetection__20_25__exit_phone_room__MUS0X71T.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/DeepFakeDetection/20_25__exit_phone_room__MUS0X71T.mp4,1,FF_DeepFakeDetection,FF_person_20
Custom_real__651.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/real_videos/651.mp4,0,Custom_real,Custom_person_651
Celeb_real__id11_0005.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id11_0005.mp4,0,Celeb_real,Celeb_person_id11
Custom_fake__988_966.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/deepfake_videos/988_966.mp4,1,Custom_fake,Custom_person_988
Celeb_real__id48_0000.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id48_0000.mp4,0,Celeb_real,Celeb_person_id48
Custom_fake__096_101.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/deepfake_videos/096_101.mp4,1,Custom_fake,Custom_person_096
Custom_real__795.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/real_videos/795.mp4,0,Custom_real,Custom_person_795
FF_NeuralTextures__988_966.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/NeuralTextures/988_966.mp4,1,FF_NeuralTextures,FF_person_988
YT_real__00202.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/YouTube-real/00202.mp4,0,YT_real,Celeb_00202
FF_NeuralTextures__772_708.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/NeuralTextures/772_708.mp4,1,FF_NeuralTextures,FF_person_772
FF_FaceShifter__708_772.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/FaceShifter/708_772.mp4,1,FF_FaceShifter,FF_person_708
Custom_real__227.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/real_videos/227.mp4,0,Custom_real,Custom_person_227
FF_FaceSwap__942_943.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/FaceSwap/942_943.mp4,1,FF_FaceSwap,FF_person_942
FF_real__758.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/original/758.mp4,0,FF_real,FF_person_758
YT_real__00167.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/YouTube-real/00167.mp4,0,YT_real,Celeb_00167
FF_FaceShifter__958_956.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/FaceShifter/958_956.mp4,1,FF_FaceShifter,FF_person_958
FF_FaceShifter__435_456.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/FaceShifter/435_456.mp4,1,FF_FaceShifter,FF_person_435
Custom_real__596.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/real_videos/596.mp4,0,Custom_real,Custom_person_596
Custom_real__987.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/real_videos/987.mp4,0,Custom_real,Custom_person_987
YT_real__00173.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/YouTube-real/00173.mp4,0,YT_real,Celeb_00173
FF_real__956.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/original/956.mp4,0,FF_real,FF_person_956
Custom_real__779.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/real_videos/779.mp4,0,Custom_real,Custom_person_779
Custom_real__117.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/real_videos/117.mp4,0,Custom_real,Custom_person_117
DFDC__ckkuyewywx.mp4,/kaggle/input/datasets/lalith023/dfdc-sample-videos/ckkuyewywx.mp4,0,DFDC,DFDC_ckkuyewywx
FF_real__323.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/original/323.mp4,0,FF_real,FF_person_323
Celeb_fake__id28_id26_0000.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-synthesis/id28_id26_0000.mp4,1,Celeb_fake,Celeb_person_id28
Custom_real__992.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/real_videos/992.mp4,0,Custom_real,Custom_person_992
Custom_real__938.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/real_videos/938.mp4,0,Custom_real,Custom_person_938
Custom_real__175.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/real_videos/175.mp4,0,Custom_real,Custom_person_175
DFDC__cpjxareypw.mp4,/kaggle/input/datasets/lalith023/dfdc-sample-videos/cpjxareypw.mp4,0,DFDC,DFDC_cpjxareypw
Custom_real__924.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/real_videos/924.mp4,0,Custom_real,Custom_person_924
FF_real__643.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/original/643.mp4,0,FF_real,FF_person_643
DFDC__efdyrflcpg.mp4,/kaggle/input/datasets/lalith023/dfdc-sample-videos/efdyrflcpg.mp4,1,DFDC,DFDC_efdyrflcpg
DFDC__cxfujlvsuw.mp4,/kaggle/input/datasets/lalith023/dfdc-sample-videos/cxfujlvsuw.mp4,1,DFDC,DFDC_cxfujlvsuw
FF_real__696.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/original/696.mp4,0,FF_real,FF_person_696
Celeb_real__id47_0001.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id47_0001.mp4,0,Celeb_real,Celeb_person_id47
Custom_real__465.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/real_videos/465.mp4,0,Custom_real,Custom_person_465
DFDC__aslsvlvpth.mp4,/kaggle/input/datasets/lalith023/dfdc-sample-videos/aslsvlvpth.mp4,1,DFDC,DFDC_aslsvlvpth
FF_real__656.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/original/656.mp4,0,FF_real,FF_person_656
FF_FaceShifter__014_790.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/FaceShifter/014_790.mp4,1,FF_FaceShifter,FF_person_014
FF_real__990.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/original/990.mp4,0,FF_real,FF_person_990
FF_Deepfakes__032_944.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/Deepfakes/032_944.mp4,1,FF_Deepfakes,FF_person_032
Celeb_real__id0_0004.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id0_0004.mp4,0,Celeb_real,Celeb_person_id0
Celeb_real__id49_0007.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id49_0007.mp4,0,Celeb_real,Celeb_person_id49
DFDC__eckvhdusax.mp4,/kaggle/input/datasets/lalith023/dfdc-sample-videos/eckvhdusax.mp4,0,DFDC,DFDC_eckvhdusax
Celeb_fake__id21_id37_0008.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-synthesis/id21_id37_0008.mp4,1,Celeb_fake,Celeb_person_id21
FF_DeepFakeDetection__07_21__secret_conversation__CRGVSDBI.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/DeepFakeDetection/07_21__secret_conversation__CRGVSDBI.mp4,1,FF_DeepFakeDetection,FF_person_07
Celeb_fake__id39_id45_0002.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-synthesis/id39_id45_0002.mp4,1,Celeb_fake,Celeb_person_id39
Custom_real__149.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/real_videos/149.mp4,0,Custom_real,Custom_person_149
FF_DeepFakeDetection__25_21__walking_outside_cafe_disgusted__2R46UX3R.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/DeepFakeDetection/25_21__walking_outside_cafe_disgusted__2R46UX3R.mp4,1,FF_DeepFakeDetection,FF_person_25
FF_FaceShifter__217_117.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/FaceShifter/217_117.mp4,1,FF_FaceShifter,FF_person_217
FF_real__159.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/original/159.mp4,0,FF_real,FF_person_159
Custom_real__152.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/real_videos/152.mp4,0,Custom_real,Custom_person_152
FF_Deepfakes__399_488.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/Deepfakes/399_488.mp4,1,FF_Deepfakes,FF_person_399
YT_real__00212.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/YouTube-real/00212.mp4,0,YT_real,Celeb_00212
FF_FaceSwap__712_716.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/FaceSwap/712_716.mp4,1,FF_FaceSwap,FF_person_712
FF_FaceShifter__583_558.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/FaceShifter/583_558.mp4,1,FF_FaceShifter,FF_person_583
FF_NeuralTextures__685_613.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/NeuralTextures/685_613.mp4,1,FF_NeuralTextures,FF_person_685
DFDC__agrmhtjdlk.mp4,/kaggle/input/datasets/lalith023/dfdc-sample-videos/agrmhtjdlk.mp4,0,DFDC,DFDC_agrmhtjdlk
FF_Deepfakes__292_294.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/Deepfakes/292_294.mp4,1,FF_Deepfakes,FF_person_292
FF_real__974.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/original/974.mp4,0,FF_real,FF_person_974
FF_real__142.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/original/142.mp4,0,FF_real,FF_person_142
Custom_fake__035_036.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/deepfake_videos/035_036.mp4,1,Custom_fake,Custom_person_035
Custom_fake__303_309.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/deepfake_videos/303_309.mp4,1,Custom_fake,Custom_person_303
FF_real__963.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/original/963.mp4,0,FF_real,FF_person_963
Celeb_real__id6_0001.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id6_0001.mp4,0,Celeb_real,Celeb_person_id6
Custom_real__264.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/real_videos/264.mp4,0,Custom_real,Custom_person_264
Celeb_fake__id2_id23_0006.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-synthesis/id2_id23_0006.mp4,1,Celeb_fake,Celeb_person_id2
Celeb_real__id40_0005.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id40_0005.mp4,0,Celeb_real,Celeb_person_id40
Custom_fake__274_412.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/deepfake_videos/274_412.mp4,1,Custom_fake,Custom_person_274
YT_real__00012.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/YouTube-real/00012.mp4,0,YT_real,Celeb_00012
FF_FaceSwap__870_001.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/FaceSwap/870_001.mp4,1,FF_FaceSwap,FF_person_870
FF_FaceSwap__267_286.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/FaceSwap/267_286.mp4,1,FF_FaceSwap,FF_person_267
FF_FaceShifter__066_062.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/FaceShifter/066_062.mp4,1,FF_FaceShifter,FF_person_066
DFDC__drcyabprvt.mp4,/kaggle/input/datasets/lalith023/dfdc-sample-videos/drcyabprvt.mp4,0,DFDC,DFDC_drcyabprvt
Celeb_real__id17_0005.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id17_0005.mp4,0,Celeb_real,Celeb_person_id17
Custom_fake__948_965.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/deepfake_videos/948_965.mp4,1,Custom_fake,Custom_person_948
FF_FaceSwap__001_870.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/FaceSwap/001_870.mp4,1,FF_FaceSwap,FF_person_001
Custom_real__806.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/real_videos/806.mp4,0,Custom_real,Custom_person_806
FF_FaceSwap__736_785.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/FaceSwap/736_785.mp4,1,FF_FaceSwap,FF_person_736
FF_FaceSwap__467_462.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/FaceSwap/467_462.mp4,1,FF_FaceSwap,FF_person_467
FF_real__080.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/original/080.mp4,0,FF_real,FF_person_080
Custom_real__640.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/real_videos/640.mp4,0,Custom_real,Custom_person_640
Custom_real__536.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/real_videos/536.mp4,0,Custom_real,Custom_person_536
Custom_real__077.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/real_videos/077.mp4,0,Custom_real,Custom_person_077
Celeb_fake__id19_id21_0004.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-synthesis/id19_id21_0004.mp4,1,Celeb_fake,Celeb_person_id19
Celeb_real__id54_0007.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id54_0007.mp4,0,Celeb_real,Celeb_person_id54
FF_Face2Face__025_067.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/Face2Face/025_067.mp4,1,FF_Face2Face,FF_person_025
Custom_real__866.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/real_videos/866.mp4,0,Custom_real,Custom_person_866
Custom_real__598.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/real_videos/598.mp4,0,Custom_real,Custom_person_598
Custom_fake__381_376.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/deepfake_videos/381_376.mp4,1,Custom_fake,Custom_person_381
Custom_real__677.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/real_videos/677.mp4,0,Custom_real,Custom_person_677
